date,OilRmb,SZ399001,SG000001,HS000300,CI005001,CI005002,CI005003,CI005005
3/31/2006,490.39989,3516.4,1298.3,1061.09,1034.8845,774.5573,1304.2347,786.1664
4/3/2006,495.85822,3606.62,1319.47,1079.32,1053.7999,778.9535,1355.7821,791.4285
4/4/2006,489.263594,3627.44,1329.8,1089.37,1067.486,776.0734,1374.9039,794.9081
4/5/2006,489.348528,3668.27,1340.16,1099.97,1074.4153,776.9366,1385.9849,797.303
4/6/2006,497.648874,3716.52,1339.74,1103.24,1074.8278,776.9864,1445.22,792.8466
4/7/2006,495.2034,3703.58,1342.97,1103.15,1069.9662,760.9602,1468.6721,786.8213
4/10/2006,501.13044,3735.26,1359.08,1117.91,1081.4408,795.2402,1459.9229,797.9921
4/11/2006,509.57971,3780.07,1362.23,1123.31,1085.9848,807.3116,1452.7863,803.4755
4/12/2006,511.48608,3729.6,1360.13,1117.07,1098.9391,795.0655,1429.4781,797.9793
4/13/2006,512.142736,3665.24,1332.33,1093.93,1077.7956,754.933,1363.022,798.336
4/17/2006,521.187316,3760.63,1378.61,1124.41,1132.6419,765.1822,1401.131,828.5301
4/18/2006,527.3212,3803.72,1385.11,1131.28,1129.3418,766.4808,1477.6469,841.2314
4/19/2006,531.729408,3835.43,1396.7,1138.24,1162.4658,774.6283,1544.2619,833.1652
4/20/2006,536.8442,3847.79,1385.9,1134.38,1154.262,790.7751,1592.5881,817.6554
4/21/2006,536.12364,3857.29,1416.79,1149.16,1209.1948,806.6478,1577.9916,819.4977
4/24/2006,540.206345,3775.57,1409.79,1142.7,1206.8698,812.0035,1682.2938,790.4344
4/25/2006,530.73936,3805.84,1399.77,1141.93,1184.519,858.8617,1756.4509,765.683
4/26/2006,536.99268,3821.78,1417.48,1155.73,1187.7305,840.195,1681.595,777.5666
4/27/2006,526.385415,3842.11,1416.73,1155.27,1189.6418,827.3332,1723.2272,767.2111
4/28/2006,524.92042,3848.11,1440.22,1172.35,1212.7125,831.8785,1724.7305,763.1364
5/8/2006,516.66059,4015.79,1497.1,1218.45,1280.5032,860.9779,1828.2101,786.8837
5/9/2006,520.822825,4132.15,1531.16,1251.61,1305.1273,863.4076,1854.6788,804.6842
5/10/2006,525.11488,4147.36,1545.69,1265.93,1309.6486,878.2164,1930.214,810.2336
5/11/2006,538.577074,4093.82,1537.38,1255.04,1313.1196,867.2991,2021.6916,806.094
5/12/2006,536.709564,4173.77,1602.83,1296.26,1408.1751,887.8715,2153.2823,819.0452
5/15/2006,517.243594,4358.64,1664.09,1352.16,1458.2647,960.8222,2294.2639,864.158
5/16/2006,511.59745,4252.89,1613.25,1331.13,1368.5157,934.1723,2158.8654,852.0711
5/17/2006,510.3825,4296.99,1625.15,1335.52,1384.5651,924.0447,2120.5945,865.8617
5/18/2006,504.7331,4296.07,1617.28,1331.2,1380.1752,901.9418,2051.1181,878.1963
5/19/2006,508.3113,4369.41,1659.55,1366.1,1420.5107,928.9398,2061.7494,913.2373
5/22/2006,501.492726,4370.47,1657.69,1373.67,1402.9909,943.8206,1946.5964,947.8901
5/23/2006,516.73432,4165.44,1604.55,1317.65,1393.5783,899.5016,1901.6765,906.1306
5/24/2006,517.32304,4141.33,1590.92,1308.24,1386.122,888.5259,1961.7958,888.1242
5/25/2006,512.992788,4135.49,1591.43,1307.7,1379.1503,911.6586,1887.2278,874.1803
5/26/2006,522.20616,4217.03,1613.89,1331.02,1390.4358,923.3768,1922.7691,892.0202
5/29/2006,522.796384,4327.89,1648.54,1366.29,1405.9813,941.7598,1973.8156,934.4371
5/30/2006,525.137644,4348.74,1657.29,1378.76,1402.7191,969.7753,2056.8748,919.1681
5/31/2006,520.259744,4292.1,1641.3,1365.45,1376.9055,945.0619,1989.3233,914.9053
6/1/2006,520.08164,4360.46,1684.2,1402.88,1405.6459,965.2827,1981.8036,932.9567
6/2/2006,521.471214,4261.02,1669.4,1390.12,1377.8052,944.6207,1912.3247,931.444
6/5/2006,532.478208,4303.81,1684.62,1403.16,1382.9082,960.6137,1982.5616,946.8171
6/6/2006,528.415764,4294.49,1679.13,1399.14,1395.7709,961.8225,1923.1054,950.3949
6/7/2006,524.539224,4095.33,1589.55,1320.23,1324.8814,897.3778,1794.0998,895.3901
6/8/2006,511.830816,4075.28,1591.49,1325.98,1319.982,911.3669,1812.5956,895.3004
6/9/2006,519.9673,4010.54,1551.38,1294.19,1285.3918,876.5023,1700.5539,877.7238
6/12/2006,524.333101,4018.85,1552.8,1297.67,1281.1709,878.7697,1708.2889,879.9096
6/13/2006,506.06136,4004.84,1548.5,1298.28,1261.0566,874.3717,1764.6786,873.1318
6/14/2006,501.599566,3938.76,1531.33,1283.88,1238.8191,842.5995,1659.337,849.2628
6/15/2006,504.79369,3944.6,1533.98,1285.39,1246.3604,843.1224,1667.7545,844.5042
6/16/2006,504.008752,4058.3,1574.47,1318.01,1302.1328,866.8571,1705.3268,867.1637
6/19/2006,501.232752,4106.09,1586.29,1334.89,1313.8069,876.066,1722.0405,872.6825
6/20/2006,503.82662,4112.24,1592.33,1338.22,1313.3035,875.3107,1744.4748,875.6206
6/21/2006,502.89713,4081.29,1598.12,1333.53,1349.0637,894.7758,1785.3654,867.8333
6/22/2006,514.7191,4070.18,1596.07,1331.55,1341.7953,902.5763,1774.9943,868.2685
6/23/2006,515.36744,4111.69,1605.71,1339.45,1341.3942,873.1778,1760.4784,871.4157
6/26/2006,516.965442,4202.36,1633.45,1363.41,1364.5269,880.0167,1758.4477,891.0262
6/27/2006,526.260789,4206.44,1639.55,1363.9,1366.4114,878.0239,1781.5992,896.115
6/28/2006,527.087055,4193.05,1639.29,1362.89,1360.9883,882.6313,1761.5026,908.9924
6/29/2006,532.80666,4301.45,1671.62,1395.12,1391.2463,899.4052,1823.9861,939.2942
6/30/2006,538.023924,4301.66,1672.21,1393.96,1396.6856,913.9907,1869.5862,931.6282
7/3/2006,545.721072,4398.38,1697.28,1420.33,1403.5613,930.399,1961.4875,939.5138
7/4/2006,542.358975,4345.57,1681.55,1411.01,1383.2493,922.6322,1998.7172,923.4409
7/5/2006,542.979648,4291.26,1718.56,1393.01,1366.1829,905.8834,1952.5684,914.0447
7/6/2006,549.64504,4348.45,1741.47,1418.68,1395.793,928.6324,1977.1989,926.9596
7/7/2006,549.719872,4322.85,1730.19,1410.43,1385.8563,924.9428,2021.0089,923.6501
7/10/2006,542.57532,4336.24,1734.33,1412.12,1377.6286,923.867,2008.3879,920.0442
7/11/2006,544.28925,4323.49,1745.81,1418.58,1377.5831,919.7447,2071.9632,916.8137
7/12/2006,548.703256,4350.81,1740,1419.2,1378.2577,921.5847,2123.2598,911.2807
7/13/2006,561.794596,4149.06,1655.77,1346.09,1320.7919,861.056,1950.9765,872.7123
7/14/2006,573.364476,4187.49,1665.21,1357.13,1333.2902,865.3034,1965.3404,876.6177
7/17/2006,570.9858,4229.1,1682.89,1372.25,1362.6341,891.8334,1988.535,885.1638
7/18/2006,562.432464,4235.1,1684.25,1373.42,1362.8919,899.0114,1963.3772,888.9977
7/19/2006,547.844304,4109.66,1645.16,1336.64,1327.3939,866.444,1853.7541,870.8478
7/20/2006,547.03871,4135.88,1655.12,1345.19,1340.3512,870.3526,1857.0482,873.6352
7/21/2006,546.815068,4178.98,1665.33,1356.03,1350.9026,869.2799,1862.5515,880.7601
7/24/2006,542.866155,4183.28,1665.94,1358.12,1353.0993,853.9844,1841.8255,873.479
7/25/2006,548.78677,4221.84,1685.46,1374.17,1372.8589,865.8726,1899.7028,880.5572
7/26/2006,545.160525,4199.28,1686.65,1371.3,1381.8906,865.6282,1896.4405,886.0843
7/27/2006,551.233856,4129.91,1675.17,1355.55,1363.2349,855.935,1874.2533,872.7861
7/28/2006,550.325424,4080.63,1662.03,1341.39,1347.3021,836.5892,1876.0535,870.5519
7/31/2006,545.526344,3946.9,1612.73,1294.33,1312.9434,796.1173,1790.7305,848.7175
8/1/2006,557.87081,3919.56,1600.61,1282.06,1290.9436,789.4832,1775.2454,845.4518
8/2/2006,567.6064,3892.4,1600.87,1275.09,1296.9364,791.5165,1725.9328,839.0011
8/3/2006,566.948296,3883.15,1601.06,1271.74,1308.0282,787.5197,1691.5422,837.3792
8/4/2006,567.019376,3820.48,1570.15,1241.91,1294.1091,764.8348,1603.0262,824.2446
8/7/2006,574.789188,3780.38,1547.44,1224.1,1273.0555,749.4045,1611.1801,812.384
8/8/2006,579.55032,3868.7,1580.58,1252.39,1310.6151,772.167,1658.1254,831.2746
8/9/2006,578.68785,3852.73,1578.57,1251.3,1313.2527,768.547,1665.8991,831.1605
8/10/2006,565.306672,3905.44,1606.07,1271.47,1348.1227,782.2492,1720.4643,840.2042
8/11/2006,560.78565,3909.66,1605.93,1275.65,1337.4722,782.8193,1701.3773,842.0376
8/14/2006,555.819312,3853.75,1570.74,1245.72,1297.8956,762.0468,1629.4674,831.2491
8/15/2006,551.73495,3912.22,1595.66,1265.86,1322.8311,776.0219,1663.8675,842.71
8/16/2006,544.739448,3972.71,1616.41,1283.57,1334.8078,788.3769,1729.0684,847.3922
8/17/2006,533.11538,3939.59,1603.33,1271.63,1329.3892,777.8119,1733.714,840.3986
8/18/2006,534.390672,3924.27,1598.02,1267.87,1321.166,772.4458,1702.0384,835.9891
8/21/2006,541.308816,3932.17,1601.15,1270.56,1319.6738,772.2397,1729.0508,834.4637
8/22/2006,541.689928,3977.9,1613.36,1285.27,1326.647,779.9404,1798.4748,837.7751
8/23/2006,536.720002,3975.72,1612.4,1285.68,1325.6119,776.2852,1778.4769,842.5728
8/24/2006,534.0436,3977.34,1623.02,1292.4,1330.9978,777.5667,1806.9775,840.4281
8/25/2006,542.85915,3997.55,1623.03,1295.44,1332.5651,782.1893,1790.2806,841.4484
8/28/2006,526.384557,4114.38,1650.44,1325.89,1348.1852,798.2379,1831.2211,851.908
8/29/2006,521.03526,4140.15,1651.02,1330.16,1351.7781,801.5464,1837.0754,853.5452
8/30/2006,517.387,4157.56,1655.2,1334.67,1361.3354,801.5988,1831.8981,851.6555
8/31/2006,518.73503,4178.84,1658.64,1338.69,1360.7656,799.1695,1863.5018,865.6274
9/1/2006,520.12065,4128.75,1636.69,1318.1,1347.4212,780.7895,1843.8781,869.4815
9/4/2006,509.827087,4181.45,1657.52,1337.24,1356.0082,789.6886,1868.2795,873.056
9/5/2006,504.66645,4165.86,1664.08,1340.68,1358.5343,788.9794,1862.1177,868.5386
9/6/2006,502.813017,4171.19,1672.12,1346.37,1372.6146,801.4504,1934.9166,869.2902
9/7/2006,498.833192,4119.05,1661.19,1328.38,1370.2694,788.3774,1907.516,856.4329
9/8/2006,493.639872,4111.03,1667.98,1332.15,1383.7934,788.7724,1890.8601,855.1562
9/11/2006,483.22056,4135.65,1674.97,1338.76,1383.9892,782.3249,1829.8035,859.1954
9/12/2006,480.255424,4153.27,1695.86,1347.64,1409.3041,787.7358,1824.4839,866.4277
9/13/2006,468.976725,4117.9,1689.39,1338.39,1404.0354,782.8442,1799.6393,866.3995
9/14/2006,470.656872,4102.28,1689.69,1338.28,1404.8055,777.568,1826.4952,863.825
9/15/2006,464.437855,4183.76,1721.05,1362.32,1417.9809,792.9865,1822.6755,882.6439
9/18/2006,466.021677,4238.28,1732.99,1375.56,1424.9251,804.2824,1852.3116,894.7665
9/19/2006,466.92767,4223.83,1735.24,1378.31,1430.3073,803.5385,1863.745,892.3543
9/20/2006,445.898277,4247.76,1732.45,1378.46,1432.034,798.4108,1850.5115,889.3022
9/21/2006,443.244288,4282.71,1740.9,1387.37,1439.9277,800.289,1855.1898,890.3897
9/22/2006,444.64062,4269.93,1725.36,1374.85,1431.0714,783.8682,1821.1047,876.568
9/25/2006,434.944432,4271.97,1722.37,1372.4,1426.3279,776.0744,1794.8056,870.7467
9/26/2006,442.1319,4210.64,1712.64,1357.65,1421.1439,766.4705,1765.639,866.2383
9/27/2006,442.170624,4241.95,1725.04,1371.12,1429.6452,773.1361,1780.2985,869.1264
9/28/2006,454.791486,4288.37,1736.96,1387,1442.3751,779.6462,1809.3791,871.1934
9/29/2006,453.801206,4326.78,1752.42,1403.27,1451.4079,782.3717,1817.2551,878.22
10/9/2006,440.60371,4407.73,1785.39,1436.07,1460.0877,788.4156,1844.4762,893.3722
10/10/2006,437.656968,4382.55,1784.86,1437.25,1347.0576,790.3261,1847.9944,903.7225
10/11/2006,428.752224,4375.59,1790.1,1435.91,1357.0797,799.5376,1844.1868,912.2559
10/12/2006,429.043906,4348.76,1778.18,1426.5,1340.4718,803.5115,1836.5307,941.2317
10/13/2006,434.34684,4380.55,1784.66,1430.88,1341.0048,806.6035,1853.9091,936.4459
10/16/2006,438.005032,4332.51,1771.3,1418.52,1327.4529,813.6044,1839.6545,938.2831
10/17/2006,444.36087,4343.67,1763.9,1414.45,1324.9665,807.9377,1907.8767,929.4584
10/18/2006,437.102795,4438.23,1787.19,1437.59,1342.0071,810.7597,1912.7336,944.217
10/19/2006,431.51504,4438.16,1792.25,1439.38,1347.3469,810.6965,1908.0015,944.9398
10/20/2006,435.025465,4448.44,1790.36,1440.18,1354.1266,798.119,1952.5285,940.7026
10/23/2006,422.165312,4356.39,1759.39,1408.72,1352.6052,785.652,1906.0419,922.7595
10/24/2006,425.125522,4452.69,1805.18,1440.05,1391.3403,801.6206,1925.6838,942.1973
10/25/2006,434.222472,4515.36,1806.65,1446.83,1402.817,796.334,1911.3586,942.3685
10/26/2006,443.01128,4584.59,1810.65,1456.1,1390.7072,792.8972,1879.5825,954.2086
10/27/2006,437.970663,4558.42,1807.18,1439.05,1396.2305,778.6988,1812.0241,965.8434
10/30/2006,432.271347,4560.28,1809.66,1446.24,1386.1023,792.5174,1839.6628,1005.1909
10/31/2006,420.512904,4621.98,1837.99,1464.47,1421.6359,805.3924,1868.5813,1007.0521
11/1/2006,427.056,4643.17,1855.71,1479.41,1436.4787,817.9809,1936.8233,1028.9749
11/2/2006,427.21875,4657.13,1851.31,1479.66,1427.0134,818.4458,1937.6027,1052.4704
11/3/2006,425.687703,4690.43,1866.36,1488.29,1430.8287,822.3281,1943.5766,1043.7165
11/6/2006,432.712764,4785.37,1886.31,1507.89,1440.305,822.5491,2009.8191,1103.7307
11/7/2006,438.604556,4830.29,1889.53,1516.1,1432.5983,854.7749,2032.4047,1088.5877
11/8/2006,434.371442,4778.2,1866.82,1498.17,1416.5196,833.0156,1994.991,1064.5276
11/9/2006,443.929777,4869.61,1896.48,1524.71,1443.2015,839.4736,1994.8015,1077.3856
11/10/2006,445.019219,4777.63,1883.35,1504.06,1432.8701,814.1236,1960.856,1046.6919
11/13/2006,435.845048,4663.4,1863.77,1475.78,1409.5639,785.1472,1851.0995,1015.314
11/14/2006,434.361857,4725.32,1888.24,1493.78,1422.2449,793.6713,1872.2449,1016.811
11/15/2006,435.530095,4937.06,1922.94,1534.76,1449.3452,805.7432,1873.2263,1069.7825
11/16/2006,436.495752,4945.62,1941.55,1533.29,1426.5223,793.2948,1853.3596,1072.6794
11/17/2006,424.43555,5067.51,1971.79,1562.08,1464.7919,800.6511,1858.7288,1095.4387
11/20/2006,425.16207,5177.97,2017.28,1593.16,1510.7269,801.6595,1821.7695,1120.0497
11/21/2006,432.03555,5239.1,2037.55,1612.25,1561.2043,833.4626,1860.362,1127.2628
11/22/2006,434.64753,5276.67,2041.36,1624.03,1551.152,828.4506,1878.6013,1118.4761
11/23/2006,432.120808,5292.43,2062.36,1634.91,1550.4398,831.2421,1907.8732,1138.853
11/24/2006,434.170254,5297.08,2050.81,1636.58,1549.5438,832.6951,1968.004,1135.0671
11/27/2006,437.169552,5384.02,2047.28,1651.8,1548.5835,845.7204,2049.3061,1141.448
11/28/2006,443.294576,5362.01,2038.72,1644.01,1561.3987,837.4655,2020.2924,1133.4329
11/29/2006,449.354408,5457.51,2054.09,1667.14,1572.4088,838.0029,2083.5374,1161.4698
11/30/2006,460.497756,5667,2099.29,1714.36,1612.6378,853.3153,2101.8904,1218.1731
12/1/2006,467.322746,5748.06,2102.05,1729.22,1611.6125,884.3785,2155.6616,1215.5349
12/4/2006,467.0928,5875.59,2161.65,1780.74,1641.1092,894.301,2210.8773,1243.8258
12/5/2006,463.333401,5928.03,2173.29,1794.23,1657.1186,897.5359,2252.1222,1246.1076
12/6/2006,462.31566,5838.5,2156.6,1779.41,1630.9374,873.68,2203.7259,1239.4505
12/7/2006,459.33713,5811.52,2156.75,1775.71,1624.7392,887.0073,2131.5765,1266.4687
12/8/2006,458.873558,5641.48,2093.64,1711.58,1566.3274,845.5016,2072.5348,1216.4856
12/11/2006,452.548798,5951.3,2180.5,1789.92,1622.0596,867.151,2139.7667,1267.2764
12/12/2006,449.658084,5983.14,2218.95,1802.79,1630.6444,864.2357,2143.5884,1280.1262
12/13/2006,446.0478,5972.47,2223.46,1803.86,1654.8026,878.1235,2189.4922,1294.4218
12/14/2006,449.085371,6044.28,2249.11,1836.14,1669.5577,894.6812,2175.5556,1306.6914
12/15/2006,456.522215,6168.49,2273.91,1867.64,1698.3351,901.4616,2247.8696,1313.1204
12/18/2006,457.0092,6393.33,2332.43,1916.11,1727.5669,925.9086,2282.5812,1331.4164
12/19/2006,449.58288,6369.14,2364.18,1921.44,1741.1422,917.6846,2245.5875,1351.4021
12/20/2006,455.11236,6439.44,2373.21,1936.55,1734.8367,925.7058,2262.2234,1332.7274
12/21/2006,453.89295,6334.17,2342.94,1908.99,1714.0635,953.9124,2230.6538,1293.8556
12/22/2006,453.339822,6242.17,2343.67,1895.64,1716.6857,952.3949,2205.0791,1283.4605
12/26/2006,449.3739,6356.47,2479.73,1938.24,1790.0301,936.6949,2156.4226,1368.0447
12/27/2006,441.45189,6489.69,2536.39,1982.88,1806.9974,941.609,2186.0682,1397.0693
12/28/2006,438.572188,6436.29,2567.59,1979.93,1794.389,941.6953,2142.1184,1393.1523
12/29/2006,437.052939,6647.14,2675.47,2041.05,1809.4827,953.9686,2188.4008,1448.5917
1/4/2007,415.816798,6705.34,2715.72,2067.09,1892.8201,974.2955,2157.3977,1528.2028
1/5/2007,400.63761,6706.24,2641.33,2072.88,1883.2709,1040.7031,2205.4,1535.8329
1/8/2007,405.36438,6870.5,2707.2,2131.56,1928.4159,1060.9361,2294.0467,1553.1086
1/9/2007,399.75936,7078.59,2807.8,2200.09,2049.7174,1075.732,2363.3052,1662.0667
1/10/2007,395.08986,7346.02,2825.58,2255.97,2047.5022,1105.2637,2481.5205,1688.5565
1/11/2007,383.802794,7289.59,2770.11,2231.63,1990.9664,1091.4428,2426.4925,1650.7661
1/12/2007,379.762416,7187.03,2668.11,2173.75,1899.0393,1015.7656,2341.0452,1588.6079
1/15/2007,384.701968,7636.45,2794.7,2287.34,1968.2833,1058.7963,2441.7329,1661.0906
1/16/2007,378.41391,8002.89,2821.02,2353.87,1967.4439,1058.0508,2528.7179,1680.7121
1/17/2007,373.197006,7775.65,2778.9,2308.93,1929.8067,1050.543,2451.4419,1715.4306
1/18/2007,375.104592,7790.87,2756.98,2317.1,1926.6249,1078.0479,2538.5208,1677.0595
1/19/2007,375.71604,8065.31,2832.21,2396.09,1976.0587,1115.4115,2653.2386,1686.7082
1/22/2007,386.8216,8343.07,2933.19,2491.31,2008.0389,1173.0256,2770.39,1768.4701
1/23/2007,385.9624,8311.26,2949.14,2508.13,2030.5151,1183.329,2855.1573,1868.168
1/24/2007,395.92846,8366.58,2975.13,2536.43,2125.1257,1174.2073,2831.7345,1902.5989
1/25/2007,398.547345,8013.25,2857.37,2452.83,2049.3537,1118.0947,2681.4692,1802.8238
1/26/2007,397.177968,8223.3,2882.56,2512.92,2061.0868,1141.7968,2799.406,1848.8896
1/29/2007,399.143008,8359.99,2945.26,2576.92,2076.2849,1176.1441,2966.6733,1929.5646
1/30/2007,395.359272,8262.34,2930.56,2551.88,2140.8692,1211.0699,2912.0801,1936.3907
1/31/2007,409.257312,7632.94,2786.34,2385.34,1998.2618,1124.1647,2724.8454,1786.5335
2/1/2007,415.162635,7700.65,2785.43,2395.17,1999.5369,1157.0499,2747.6954,1758.7819
2/2/2007,416.316132,7348.03,2673.21,2298,1911.3154,1131.0388,2618.7839,1673.7511
2/5/2007,424.38024,7292.95,2612.54,2271.8,1888.1109,1149.5546,2584.3924,1623.2902
2/6/2007,424.28946,7341.53,2675.7,2316.04,1871.0737,1157.3738,2666.9549,1623.5344
2/7/2007,421.57824,7541.74,2716.18,2369.79,1896.4984,1166.4031,2728.6609,1676.982
2/8/2007,415.53936,7691.46,2737.73,2410.6,1901.3563,1193.1841,2811.9233,1689.3817
2/9/2007,427.2831,7627.94,2730.39,2397.25,1865.08,1180.204,2825.6217,1647.9189
2/12/2007,419.135168,7951.58,2807.17,2485.39,1940.5563,1203.5435,2904.6907,1728.4824
2/13/2007,414.559756,8104.27,2831.87,2522.63,1967.291,1236.8958,2967.921,1743.291
2/14/2007,416.919552,8315.91,2905.09,2588.35,2041.7498,1264.0381,3046.3495,1777.0978
2/15/2007,409.830576,8582.91,2993.01,2668.63,2090.3558,1282.419,3173.3665,1850.3121
2/16/2007,415.603552,8572.27,2998.47,2676.74,2095.1961,1282.0019,3216.3568,1879.9563
2/26/2007,442.281086,8588.7,3040.6,2707.68,2180.8743,1361.7867,3422.3148,2008.3669
2/27/2007,443.444004,7790.82,2771.79,2457.49,1993.1091,1231.1105,3123.9393,1826.9327
2/28/2007,438.831621,8039.7,2881.07,2544.57,2045.0236,1310.0344,3323.431,1920.6538
3/1/2007,452.978784,7804.35,2797.19,2473.54,1999.0953,1282.4928,3196.9327,1874.2716
3/2/2007,454.261845,7923.33,2831.53,2508.73,2018.9099,1282.4298,3215.8558,1870.2773
3/5/2007,443.673996,7826.56,2785.31,2475.61,1976.9246,1252.6623,3172.1741,1794.8293
3/6/2007,443.108613,7924.81,2840.18,2520.29,2001.6268,1252.6222,3189.0708,1820.6711
3/7/2007,450.67752,8140.34,2896.59,2589.44,2045.6869,1280.4531,3306.9105,1874.0101
3/8/2007,454.487978,8249.21,2928.02,2627.63,2072.5951,1295.804,3427.0946,1891.1841
3/9/2007,451.374444,8146.44,2937.91,2611.39,2060.2757,1277.821,3449.2555,1919.4313
3/12/2007,444.468338,8130.75,2954.91,2616.17,2079.5541,1316.2738,3412.7436,1950.2834
3/13/2007,444.103986,8200.61,2964.79,2640.17,2105.48,1338.453,3426.918,1960.9437
3/14/2007,442.885801,8090.47,2906.33,2597.36,2089.3957,1304.3068,3356.7319,1901.411
3/15/2007,443.46176,8273.53,2951.7,2645.55,2121.2567,1319.0406,3419.8235,1945.42
3/16/2007,440.03954,8147.32,2930.48,2604.23,2097.2149,1298.6723,3387.7274,1895.4982
3/19/2007,438.889574,8276.8,3014.44,2659.41,2139.7432,1296.5906,3443.9017,1923.6495
3/20/2007,437.978305,8294.62,3032.2,2672.77,2150.7212,1321.2645,3512.4445,1925.0274
3/21/2007,439.917885,8400.3,3057.38,2702.6,2180.1404,1324.1348,3536.1654,1933.3319
3/22/2007,447.70221,8434.84,3071.23,2711.32,2239.0767,1338.8807,3535.0065,1978.2954
3/23/2007,456.804895,8489.86,3074.29,2716.27,2252.9395,1356.281,3634.9306,2008.5655
3/26/2007,465.596288,8631.39,3122.81,2764.03,2285.5652,1392.1874,3674.2496,2051.273
3/27/2007,467.847807,8629.23,3138.83,2784.02,2315.951,1393.0105,3736.9357,2038.5915
3/28/2007,478.443784,8587.35,3173.02,2797.65,2318.1302,1376.0859,3701.0498,2080.1068
3/29/2007,483.298356,8579.32,3197.54,2783.31,2304.2006,1335.2839,3639.0946,2049.608
3/30/2007,493.364618,8549.2,3183.98,2781.78,2292.7605,1347.9284,3644.598,2099.7827
4/2/2007,495.222236,8785.83,3252.6,2850.11,2333.763,1375.9953,3688.4903,2212.6513
4/3/2007,493.568199,8963.47,3291.3,2888.12,2379.737,1412.2798,3772.7181,2224.6863
4/4/2007,491.011452,9090.46,3291.54,2911.82,2389.6508,1415.526,3770.9943,2229.0322
4/5/2007,495.751488,9161.48,3319.14,2945.05,2398.4894,1431.2104,3815.8409,2256.9716
4/9/2007,492.64646,9475.71,3398.95,3038.17,2452.7019,1517.3712,4072.545,2337.2137
4/10/2007,485.623728,9652.68,3444.29,3081.57,2466.3351,1536.4059,4324.8456,2435.3561
4/11/2007,490.97358,9753.78,3495.22,3121.32,2543.7821,1530.0257,4444.3747,2462.563
4/12/2007,493.176112,9964.78,3531.03,3176.44,2582.4155,1579.2487,4571.5791,2460.6001
4/13/2007,501.159072,10019.92,3518.27,3169.23,2624.8398,1563.3371,4446.6552,2404.5602
4/16/2007,494.5941,10249.1,3596.44,3256,2652.291,1622.2684,4574.751,2469.2732
